id,birth_year,age,cohort,gender,region,migration_bg,parent_edu,parent_isei,books_home_15,urban_origin,edu,edu_years,n_children,first_job_isei,employed,work_hours,current_isei
1797,1969,57,older,female,de,second_gen,upper_sec,39.0,1.0,1,matura_hv,13.89,4,41,1,16.6,26.0
1798,1979,47,middle,male,de,first_gen,tertiary,54.0,4.0,1,tertiary,17.22,1,62,1,48.6,60.0
1799,1962,64,older,female,de,none,compulsory,16.0,2.0,1,vet,11.67,2,30,1,31.4,22.0
1800,1976,50,middle,female,de,none,upper_sec,16.0,1.0,0,compulsory,9.05,1,29,1,34.9,33.0
1801,1976,50,middle,female,de,none,compulsory,16.0,1.0,1,vet,12.53,0,21,1,35.1,42.0
1802,1982,44,middle,female,it,none,compulsory,19.0,1.0,0,compulsory,8.66,0,36,1,36.0,57.0
1803,1984,42,middle,female,fr,none,compulsory,17.0,2.0,0,vet,11.02,2,34,1,22.9,40.0
1804,1983,43,middle,female,de,none,upper_sec,48.0,5.0,1,vet,12.22,3,50,1,10.6,35.0
1805,1974,52,older,female,it,none,compulsory,,2.0,0,compulsory,8.1,1,32,1,31.6,38.0
1806,1992,34,younger,male,de,none,tertiary,70.0,4.0,1,tertiary,17.44,0,75,1,48.6,90.0
1807,1978,48,middle,female,fr,second_gen,compulsory,,,0,compulsory,8.24,1,34,1,55.8,26.0
1808,1962,64,older,female,de,none,compulsory,34.0,1.0,0,vet,12.49,0,33,1,39.7,41.0
1809,1968,58,older,male,de,second_gen,upper_sec,,3.0,1,vet,11.1,2,16,1,47.3,29.0
1810,1969,57,older,male,de,none,upper_sec,37.0,4.0,1,vet,11.37,1,42,1,46.6,58.0
1811,1968,58,older,male,de,none,compulsory,,1.0,0,compulsory,8.43,1,36,1,47.6,36.0
1812,1968,58,older,female,fr,second_gen,tertiary,,4.0,0,matura_hv,14.17,2,37,1,22.9,55.0
1813,1965,61,older,male,fr,second_gen,upper_sec,,3.0,0,matura_hv,15.29,1,75,1,30.9,74.0
1814,1970,56,older,female,de,second_gen,compulsory,48.0,3.0,0,matura_hv,13.67,1,35,1,26.6,16.0
1815,1990,36,younger,male,de,none,tertiary,42.0,2.0,0,vet,12.71,1,22,1,40.1,33.0
1816,1971,55,older,female,de,none,upper_sec,30.0,3.0,0,matura_hv,14.82,3,50,1,17.4,16.0
1817,1979,47,middle,female,de,first_gen,compulsory,,1.0,0,vet,12.09,0,40,1,39.0,24.0
1818,1984,42,middle,male,de,none,upper_sec,31.0,3.0,0,tertiary,17.93,4,32,1,54.1,39.0
1819,1975,51,older,female,de,none,tertiary,32.0,2.0,0,vet,11.85,1,43,1,32.0,49.0
1820,1994,32,younger,female,fr,none,tertiary,60.0,2.0,0,tertiary,18.2,0,37,1,33.7,56.0
1821,1961,65,older,male,fr,none,compulsory,51.0,5.0,0,matura_hv,14.65,1,45,1,50.7,54.0
1822,1989,37,younger,male,de,second_gen,upper_sec,40.0,4.0,1,vet,11.89,1,35,1,43.7,38.0
1823,1986,40,younger,female,de,none,compulsory,,1.0,0,compulsory,9.35,1,16,1,32.7,16.0
1824,1992,34,younger,male,de,first_gen,compulsory,53.0,4.0,0,tertiary,17.52,2,42,1,53.8,52.0
1825,1965,61,older,male,fr,second_gen,compulsory,36.0,2.0,1,vet,11.89,3,41,1,43.2,54.0
1826,1981,45,middle,male,de,none,compulsory,31.0,1.0,1,vet,11.47,1,25,1,36.3,24.0
1827,1984,42,middle,male,fr,none,tertiary,,5.0,1,tertiary,18.02,3,56,1,25.9,90.0
1828,1969,57,older,male,de,none,compulsory,25.0,3.0,1,compulsory,8.47,3,16,1,36.5,21.0
1829,1968,58,older,female,de,none,compulsory,25.0,2.0,0,compulsory,9.63,2,35,1,24.0,27.0
1830,1981,45,middle,female,fr,none,tertiary,90.0,4.0,0,tertiary,18.49,2,55,1,39.0,69.0
1831,1980,46,middle,female,de,first_gen,compulsory,16.0,3.0,1,vet,11.94,2,39,1,31.1,40.0
1832,1991,35,younger,female,fr,none,compulsory,16.0,2.0,0,vet,11.64,2,28,1,21.9,29.0
1833,1989,37,younger,male,fr,none,upper_sec,40.0,2.0,0,tertiary,18.2,0,44,1,44.0,63.0
1834,1978,48,middle,female,de,none,compulsory,16.0,1.0,0,vet,11.21,1,30,1,37.5,46.0
1835,1981,45,middle,female,it,none,upper_sec,59.0,3.0,1,vet,12.6,1,48,0,,
1836,1964,62,older,female,de,none,upper_sec,46.0,3.0,1,matura_hv,14.19,3,59,1,19.3,60.0
1837,1990,36,younger,male,de,none,tertiary,69.0,3.0,0,tertiary,18.4,2,56,1,53.9,73.0
1838,1967,59,older,female,de,second_gen,tertiary,66.0,5.0,0,matura_hv,13.57,0,52,1,33.5,55.0
1839,1995,31,younger,female,fr,none,compulsory,16.0,1.0,1,vet,12.48,3,38,1,23.4,35.0
1840,1974,52,older,male,fr,first_gen,compulsory,,2.0,1,vet,11.58,1,52,1,36.5,63.0
1841,1963,63,older,male,it,second_gen,compulsory,29.0,1.0,0,compulsory,9.97,0,27,1,45.3,26.0
1842,1962,64,older,female,de,first_gen,compulsory,30.0,,0,compulsory,9.53,0,29,1,44.2,16.0
1843,1984,42,middle,male,de,none,upper_sec,28.0,2.0,1,tertiary,17.11,0,61,1,50.6,68.0
1844,1963,63,older,female,de,none,upper_sec,48.0,4.0,0,tertiary,18.45,3,46,1,21.7,45.0
1845,1993,33,younger,male,fr,none,tertiary,43.0,4.0,1,vet,11.19,1,43,1,48.6,56.0
1846,1991,35,younger,female,de,none,tertiary,51.0,3.0,0,tertiary,18.47,0,53,1,41.3,58.0
1847,1966,60,older,female,de,first_gen,upper_sec,58.0,3.0,1,vet,11.5,0,33,1,41.5,51.0
1848,1963,63,older,female,de,none,tertiary,57.0,5.0,0,matura_hv,14.56,0,50,1,37.7,47.0
1849,1994,32,younger,male,de,none,tertiary,72.0,5.0,1,matura_hv,15.2,0,47,1,25.0,51.0
1850,1986,40,younger,male,de,second_gen,tertiary,58.0,3.0,0,tertiary,17.72,1,66,1,44.1,57.0
1851,1989,37,younger,male,de,second_gen,upper_sec,,1.0,1,vet,11.97,2,47,1,50.0,49.0
1852,1975,51,older,male,de,first_gen,compulsory,34.0,2.0,0,matura_hv,14.12,1,57,1,43.1,50.0
1853,1965,61,older,female,fr,second_gen,upper_sec,36.0,3.0,0,vet,12.42,1,51,1,39.3,53.0
1854,1984,42,middle,female,fr,first_gen,upper_sec,,2.0,1,tertiary,17.36,0,49,1,31.6,28.0
1855,1970,56,older,male,de,none,compulsory,16.0,1.0,0,compulsory,9.04,2,28,1,41.8,38.0
1856,1967,59,older,male,fr,first_gen,compulsory,35.0,1.0,0,vet,12.63,3,42,1,36.0,16.0
1857,1965,61,older,female,de,none,compulsory,22.0,1.0,0,vet,12.91,0,31,1,47.5,56.0
1858,1972,54,older,male,de,none,compulsory,28.0,3.0,0,compulsory,8.8,1,31,1,27.5,16.0
1859,1979,47,middle,female,de,second_gen,upper_sec,43.0,2.0,0,vet,11.9,2,43,1,29.6,33.0
1860,1975,51,older,female,fr,none,upper_sec,70.0,4.0,1,vet,11.9,3,55,0,,
1861,1977,49,middle,female,de,none,upper_sec,51.0,1.0,0,vet,11.93,0,42,1,38.0,54.0
1862,1991,35,younger,female,de,none,compulsory,25.0,2.0,0,vet,11.44,1,27,1,30.5,19.0
1863,1992,34,younger,male,de,second_gen,tertiary,39.0,4.0,1,tertiary,16.61,2,22,1,33.5,36.0
1864,1986,40,younger,female,de,none,compulsory,20.0,2.0,1,vet,12.25,2,40,1,26.2,65.0
1865,1988,38,younger,male,fr,second_gen,tertiary,52.0,4.0,1,tertiary,16.73,1,45,1,46.0,63.0
1866,1973,53,older,male,de,second_gen,upper_sec,22.0,3.0,1,compulsory,8.96,3,19,1,21.1,17.0
1867,1973,53,older,male,fr,first_gen,tertiary,60.0,3.0,1,tertiary,16.92,2,53,1,39.3,47.0
1868,1970,56,older,female,de,none,tertiary,59.0,3.0,1,vet,11.15,2,57,1,17.6,39.0
1869,1975,51,older,male,fr,second_gen,compulsory,23.0,2.0,0,vet,12.09,0,53,1,47.5,56.0
1870,1993,33,younger,female,de,second_gen,upper_sec,17.0,3.0,0,tertiary,16.76,1,22,1,33.1,41.0
1871,1984,42,middle,female,fr,none,upper_sec,23.0,2.0,1,vet,12.13,2,23,1,27.4,24.0
1872,1975,51,older,female,fr,none,tertiary,,5.0,0,matura_hv,14.94,3,55,1,23.1,56.0
1873,1977,49,middle,male,de,none,upper_sec,52.0,3.0,0,matura_hv,14.53,3,44,1,38.4,60.0
1874,1974,52,older,male,de,first_gen,upper_sec,36.0,2.0,0,vet,12.44,1,46,1,36.6,39.0
1875,1980,46,middle,male,de,none,tertiary,42.0,3.0,1,vet,12.66,1,40,1,34.5,56.0
1876,1967,59,older,female,de,second_gen,upper_sec,,1.0,1,vet,12.08,2,52,1,27.9,34.0
1877,1962,64,older,female,fr,none,compulsory,,3.0,0,compulsory,9.54,1,39,1,34.4,34.0
1878,1976,50,middle,female,de,none,tertiary,68.0,3.0,0,tertiary,17.73,1,72,1,33.5,65.0
1879,1994,32,younger,female,de,first_gen,upper_sec,35.0,3.0,0,vet,11.29,0,34,1,47.3,44.0
1880,1981,45,middle,male,fr,none,tertiary,,4.0,1,tertiary,16.51,2,58,1,36.9,69.0
1881,1964,62,older,male,de,second_gen,upper_sec,20.0,,0,vet,11.5,1,31,1,43.4,22.0
1882,1989,37,younger,male,it,none,compulsory,,2.0,0,vet,12.14,1,25,1,47.7,35.0
1883,1966,60,older,male,de,none,upper_sec,49.0,,0,vet,11.07,3,48,1,41.3,60.0
1884,1967,59,older,male,de,none,upper_sec,23.0,2.0,1,matura_hv,14.11,2,42,1,35.5,51.0
1885,1975,51,older,female,it,second_gen,upper_sec,63.0,1.0,1,tertiary,16.72,1,52,1,41.4,63.0
1886,1977,49,middle,female,de,first_gen,upper_sec,,2.0,0,matura_hv,14.26,2,51,1,25.4,52.0
1887,1983,43,middle,female,de,second_gen,upper_sec,47.0,3.0,0,compulsory,9.6,3,52,1,17.2,20.0
1888,1976,50,middle,male,de,second_gen,tertiary,68.0,5.0,0,matura_hv,14.01,1,47,1,39.0,60.0
1889,1976,50,middle,female,de,first_gen,compulsory,35.0,2.0,0,compulsory,8.03,2,50,1,24.0,66.0
1890,1967,59,older,female,de,none,compulsory,16.0,1.0,0,compulsory,8.95,3,48,1,25.5,45.0
1891,1983,43,middle,male,de,first_gen,upper_sec,45.0,3.0,1,vet,12.57,2,45,1,40.4,39.0
1892,1988,38,younger,male,de,none,tertiary,49.0,3.0,1,vet,12.82,2,43,0,,
1893,1996,30,younger,female,de,second_gen,upper_sec,,2.0,1,tertiary,18.09,0,53,1,36.3,77.0
1894,1986,40,younger,female,it,none,tertiary,31.0,3.0,0,tertiary,16.64,0,43,1,37.0,60.0
1895,1989,37,younger,male,de,none,upper_sec,44.0,3.0,1,vet,12.9,1,22,1,38.7,21.0
1896,1995,31,younger,male,de,none,upper_sec,34.0,4.0,1,matura_hv,13.86,1,35,1,54.5,63.0
1897,1962,64,older,male,fr,none,compulsory,34.0,3.0,1,tertiary,17.41,2,48,1,41.9,74.0
1898,1986,40,younger,female,de,none,upper_sec,55.0,3.0,0,matura_hv,13.7,2,29,1,19.3,45.0
1899,1980,46,middle,male,de,none,tertiary,52.0,4.0,0,tertiary,17.0,2,48,1,35.8,48.0
1900,1973,53,older,male,de,none,compulsory,33.0,2.0,1,compulsory,9.26,0,16,1,46.0,57.0
1901,1990,36,younger,male,de,none,compulsory,44.0,2.0,0,vet,11.49,0,26,1,47.2,33.0
1902,1988,38,younger,female,it,none,upper_sec,36.0,4.0,1,matura_hv,13.51,2,45,1,27.5,60.0
1903,1996,30,younger,female,de,none,tertiary,63.0,4.0,1,tertiary,17.76,1,66,1,34.5,71.0
1904,1992,34,younger,female,de,second_gen,upper_sec,46.0,3.0,1,matura_hv,14.79,1,49,1,30.7,60.0
1905,1961,65,older,male,de,none,compulsory,35.0,,0,vet,12.0,4,25,1,41.5,36.0
1906,1972,54,older,female,de,none,upper_sec,,1.0,1,vet,12.96,2,40,1,34.3,48.0
1907,1989,37,younger,female,de,second_gen,tertiary,56.0,3.0,1,tertiary,18.39,0,52,1,26.6,68.0
1908,1977,49,middle,male,de,none,upper_sec,67.0,3.0,0,vet,12.76,1,56,1,42.1,58.0
1909,1991,35,younger,female,de,none,tertiary,47.0,2.0,1,tertiary,18.47,1,56,1,38.2,59.0
1910,1996,30,younger,male,de,none,tertiary,50.0,3.0,1,tertiary,16.8,0,42,1,39.4,68.0
1911,1969,57,older,female,fr,none,upper_sec,46.0,5.0,1,tertiary,17.86,2,47,1,25.4,62.0
1912,1980,46,middle,female,fr,none,upper_sec,29.0,3.0,0,matura_hv,15.1,2,42,1,44.5,44.0
1913,1980,46,middle,female,de,first_gen,compulsory,,3.0,0,compulsory,9.71,3,49,1,7.6,16.0
1914,1973,53,older,male,de,none,compulsory,30.0,1.0,1,vet,11.67,1,38,1,38.6,56.0
1915,1992,34,younger,male,de,none,compulsory,20.0,2.0,1,vet,11.54,0,37,1,30.7,52.0
1916,1962,64,older,female,fr,first_gen,upper_sec,25.0,,0,vet,11.24,2,31,1,33.1,18.0
1917,1994,32,younger,female,de,none,compulsory,20.0,1.0,1,vet,12.52,0,42,1,44.9,51.0
1918,1982,44,middle,male,de,none,upper_sec,62.0,,1,matura_hv,15.39,0,31,1,35.6,43.0
1919,1987,39,younger,male,fr,none,compulsory,,1.0,0,matura_hv,15.01,0,35,1,38.5,35.0
1920,1977,49,middle,male,de,none,compulsory,39.0,2.0,0,tertiary,17.8,3,54,1,48.9,72.0
1921,1992,34,younger,female,de,none,upper_sec,22.0,1.0,1,vet,11.56,2,46,1,19.9,48.0
1922,1968,58,older,male,fr,second_gen,upper_sec,,2.0,0,compulsory,9.43,3,61,1,48.8,36.0
1923,1984,42,middle,male,de,none,tertiary,81.0,4.0,0,tertiary,16.5,0,45,1,45.9,69.0
1924,1989,37,younger,male,de,none,tertiary,79.0,2.0,1,tertiary,18.34,3,74,1,47.0,83.0
1925,1977,49,middle,male,de,none,tertiary,50.0,5.0,0,matura_hv,14.92,1,30,1,40.1,28.0
1926,1990,36,younger,female,de,none,tertiary,45.0,4.0,1,vet,12.84,1,59,1,36.3,57.0
1927,1996,30,younger,female,de,none,upper_sec,,1.0,0,vet,11.3,0,46,0,,
1928,1974,52,older,female,de,second_gen,tertiary,64.0,4.0,0,tertiary,18.1,3,54,1,27.8,31.0
1929,1966,60,older,female,de,second_gen,upper_sec,,2.0,1,compulsory,8.38,1,16,1,24.4,16.0
1930,1980,46,middle,female,de,second_gen,upper_sec,,2.0,0,vet,11.37,1,33,1,20.4,27.0
1931,1982,44,middle,female,de,second_gen,compulsory,,2.0,0,vet,11.96,1,32,1,24.4,45.0
1932,1964,62,older,male,de,second_gen,compulsory,,2.0,0,vet,11.6,1,40,1,44.8,54.0
1933,1988,38,younger,female,de,none,tertiary,32.0,4.0,1,matura_hv,14.54,0,56,1,39.9,65.0
1934,1971,55,older,female,de,second_gen,compulsory,,2.0,0,vet,11.59,2,16,1,39.6,34.0
1935,1964,62,older,female,de,none,compulsory,,2.0,0,matura_hv,13.53,1,42,1,35.3,55.0
1936,1979,47,middle,female,de,none,tertiary,71.0,3.0,1,vet,12.88,1,61,1,38.0,74.0
1937,1972,54,older,female,de,none,upper_sec,52.0,3.0,1,matura_hv,14.03,2,27,1,35.1,43.0
1938,1964,62,older,female,de,first_gen,compulsory,,3.0,0,vet,11.24,0,16,1,39.6,20.0
1939,1993,33,younger,male,fr,first_gen,compulsory,22.0,3.0,1,compulsory,8.5,0,16,0,,
1940,1972,54,older,male,fr,none,upper_sec,63.0,4.0,0,vet,11.35,0,50,1,49.1,48.0
1941,1970,56,older,female,de,second_gen,compulsory,,4.0,0,vet,12.11,2,65,1,23.2,65.0
1942,1972,54,older,male,de,none,compulsory,16.0,3.0,1,compulsory,9.3,1,30,1,42.1,16.0
1943,1992,34,younger,female,de,first_gen,compulsory,16.0,3.0,1,vet,11.65,1,36,1,29.1,41.0
1944,1996,30,younger,male,de,none,compulsory,,1.0,0,vet,11.6,2,32,1,46.6,16.0
1945,1982,44,middle,female,fr,first_gen,tertiary,82.0,4.0,1,matura_hv,13.5,2,44,1,28.4,48.0
1946,1993,33,younger,female,fr,first_gen,compulsory,26.0,3.0,0,vet,12.8,0,40,1,33.4,41.0
1947,1965,61,older,male,it,first_gen,upper_sec,45.0,1.0,0,vet,12.47,0,41,1,39.8,61.0
1948,1989,37,younger,female,de,second_gen,upper_sec,,3.0,0,matura_hv,14.87,0,51,1,49.0,87.0
1949,1963,63,older,female,fr,none,upper_sec,59.0,3.0,0,tertiary,18.16,2,61,1,37.0,90.0
1950,1983,43,middle,male,de,none,upper_sec,,1.0,0,vet,11.84,0,51,1,28.3,51.0
1951,1977,49,middle,male,fr,none,tertiary,51.0,4.0,1,tertiary,16.57,0,48,1,41.3,79.0
1952,1990,36,younger,female,de,first_gen,tertiary,23.0,2.0,0,vet,12.85,1,41,1,40.2,44.0
1953,1992,34,younger,male,de,none,upper_sec,42.0,4.0,1,vet,11.92,0,47,1,47.5,54.0
1954,1967,59,older,male,it,first_gen,compulsory,36.0,3.0,0,vet,12.66,4,37,1,37.3,48.0
1955,1996,30,younger,male,de,none,upper_sec,16.0,3.0,1,vet,11.71,1,30,1,40.7,40.0
1956,1974,52,older,female,fr,first_gen,upper_sec,52.0,3.0,0,vet,12.92,0,36,1,28.7,24.0
1957,1967,59,older,female,fr,none,upper_sec,51.0,3.0,0,tertiary,17.21,1,68,1,38.1,49.0
1958,1980,46,middle,male,fr,first_gen,upper_sec,49.0,2.0,0,vet,11.35,0,38,1,38.8,36.0
1959,1987,39,younger,female,de,first_gen,tertiary,,2.0,0,vet,12.27,0,51,1,38.8,58.0
1960,1979,47,middle,female,fr,first_gen,upper_sec,49.0,4.0,0,matura_hv,14.59,1,51,1,35.7,52.0
1961,1991,35,younger,female,de,none,upper_sec,44.0,4.0,1,tertiary,17.9,0,61,1,48.3,55.0
1962,1983,43,middle,male,fr,second_gen,upper_sec,,3.0,1,matura_hv,15.11,0,45,1,53.1,54.0
1963,1980,46,middle,male,de,second_gen,upper_sec,49.0,4.0,1,vet,12.68,2,59,1,53.2,65.0
1964,1972,54,older,male,de,none,tertiary,73.0,3.0,0,compulsory,8.36,2,24,1,34.4,44.0
1965,1971,55,older,female,de,first_gen,upper_sec,42.0,3.0,0,vet,12.71,1,33,1,31.7,56.0
1966,1988,38,younger,female,de,none,compulsory,16.0,1.0,0,compulsory,8.42,1,32,1,22.3,18.0
1967,1985,41,middle,female,de,first_gen,upper_sec,30.0,3.0,0,vet,11.14,2,47,1,20.5,31.0
1968,1969,57,older,male,de,none,upper_sec,25.0,1.0,1,compulsory,9.21,2,32,1,50.1,40.0
1969,1979,47,middle,female,fr,none,upper_sec,48.0,2.0,0,matura_hv,13.59,1,49,1,39.3,57.0
1970,1983,43,middle,male,de,none,upper_sec,51.0,3.0,0,tertiary,18.21,1,60,1,42.5,68.0
1971,1983,43,middle,female,de,second_gen,compulsory,30.0,3.0,1,vet,12.57,3,41,1,18.6,44.0
1972,1973,53,older,female,de,second_gen,tertiary,87.0,5.0,1,tertiary,17.87,0,66,1,44.6,61.0
1973,1988,38,younger,male,de,none,tertiary,61.0,5.0,0,tertiary,17.47,0,79,1,42.5,77.0
1974,1971,55,older,male,de,second_gen,compulsory,36.0,4.0,1,vet,11.96,0,35,1,42.6,36.0
1975,1995,31,younger,male,de,none,upper_sec,50.0,3.0,1,vet,12.69,0,31,1,50.7,60.0
1976,1979,47,middle,female,de,none,upper_sec,46.0,1.0,1,vet,11.55,0,51,1,51.9,38.0
1977,1964,62,older,male,de,second_gen,compulsory,25.0,2.0,0,compulsory,8.32,1,24,0,,
1978,1976,50,middle,male,fr,first_gen,compulsory,,1.0,0,compulsory,8.17,2,36,1,37.1,42.0
1979,1992,34,younger,female,de,none,tertiary,52.0,4.0,0,tertiary,18.37,1,64,1,29.7,73.0
1980,1964,62,older,female,de,none,tertiary,,5.0,1,tertiary,16.68,3,43,1,14.1,49.0
1981,1985,41,middle,male,de,first_gen,upper_sec,45.0,4.0,1,vet,12.13,0,37,1,30.2,38.0
1982,1974,52,older,female,de,none,tertiary,80.0,5.0,1,tertiary,18.13,1,73,0,,
1983,1989,37,younger,male,fr,second_gen,upper_sec,,2.0,1,matura_hv,13.73,2,34,1,46.0,66.0
1984,1962,64,older,male,de,none,upper_sec,48.0,4.0,1,vet,11.02,0,51,1,45.1,59.0
1985,1968,58,older,female,de,none,upper_sec,42.0,3.0,0,vet,12.67,1,36,1,47.7,59.0
1986,1994,32,younger,other,it,none,upper_sec,42.0,2.0,1,vet,11.51,0,45,1,42.9,46.0
1987,1988,38,younger,male,de,none,upper_sec,40.0,5.0,1,vet,12.0,1,28,1,46.1,51.0
1988,1984,42,middle,female,fr,none,upper_sec,20.0,3.0,0,vet,11.92,3,50,1,34.5,44.0
1989,1968,58,older,female,fr,none,upper_sec,23.0,1.0,0,vet,11.76,2,36,1,28.4,45.0
1990,1984,42,middle,male,de,second_gen,upper_sec,47.0,2.0,0,vet,12.35,1,57,1,39.0,48.0
1991,1962,64,older,male,fr,none,tertiary,85.0,3.0,1,tertiary,17.28,0,49,1,42.8,56.0
1992,1966,60,older,male,fr,none,upper_sec,39.0,3.0,0,tertiary,17.03,4,55,1,42.4,69.0
1993,1988,38,younger,female,fr,second_gen,tertiary,63.0,3.0,0,matura_hv,14.64,0,58,1,40.7,46.0
1994,1974,52,older,female,de,none,upper_sec,29.0,3.0,0,vet,11.81,3,36,1,17.7,28.0
1995,1994,32,younger,female,fr,none,tertiary,71.0,3.0,0,matura_hv,15.21,0,37,1,42.9,42.0
1996,1973,53,older,male,it,none,upper_sec,47.0,2.0,0,vet,11.92,1,54,1,36.9,45.0
1997,1969,57,older,male,it,none,tertiary,67.0,4.0,1,tertiary,18.24,2,64,1,36.5,65.0
1998,1963,63,older,male,fr,none,upper_sec,40.0,4.0,1,tertiary,18.26,2,47,1,38.8,71.0
1999,1982,44,middle,female,de,none,upper_sec,67.0,5.0,0,tertiary,18.03,2,49,1,26.5,54.0
2000,1964,62,older,female,de,none,upper_sec,46.0,2.0,1,vet,11.25,0,45,1,37.0,41.0
2001,1991,35,younger,female,fr,none,upper_sec,,1.0,0,matura_hv,15.49,1,46,1,21.5,29.0
2002,1974,52,older,female,de,none,compulsory,26.0,3.0,1,vet,12.81,1,38,1,25.5,35.0
2003,1972,54,older,female,de,none,upper_sec,54.0,3.0,0,matura_hv,15.03,2,47,0,,
2004,1986,40,younger,male,de,none,tertiary,,4.0,1,matura_hv,14.17,0,58,1,49.6,61.0
2005,1967,59,older,female,de,none,tertiary,,5.0,0,tertiary,17.7,1,54,1,28.4,58.0
2006,1990,36,younger,male,de,none,upper_sec,,1.0,0,matura_hv,14.64,4,34,1,48.5,55.0
2007,1986,40,younger,male,it,none,tertiary,,5.0,0,tertiary,17.71,0,54,1,45.9,82.0
2008,1971,55,older,female,fr,second_gen,tertiary,,4.0,0,vet,11.88,0,51,1,33.4,43.0
2009,1970,56,older,female,fr,first_gen,upper_sec,30.0,2.0,0,vet,11.04,0,25,1,43.5,46.0
2010,1975,51,older,male,de,none,upper_sec,26.0,1.0,1,compulsory,9.23,0,38,1,43.0,43.0
2011,1964,62,older,male,de,none,upper_sec,44.0,4.0,1,matura_hv,13.91,2,61,1,50.1,67.0
2012,1963,63,older,female,it,second_gen,compulsory,34.0,1.0,0,tertiary,18.3,2,45,1,24.1,37.0
2013,1993,33,younger,male,fr,none,compulsory,27.0,1.0,0,compulsory,8.2,1,31,1,42.9,43.0
2014,1984,42,middle,male,fr,none,upper_sec,,1.0,0,vet,11.19,0,27,1,49.9,42.0
2015,1996,30,younger,male,de,none,upper_sec,41.0,2.0,0,vet,11.37,1,31,1,39.7,35.0
2016,1988,38,younger,male,fr,none,upper_sec,,1.0,0,tertiary,16.81,2,54,1,46.4,74.0
2017,1982,44,middle,female,de,first_gen,upper_sec,40.0,3.0,0,vet,11.94,1,53,1,39.9,47.0
2018,1993,33,younger,female,de,none,tertiary,45.0,4.0,1,tertiary,17.5,0,55,1,34.3,46.0
2019,1991,35,younger,male,de,none,tertiary,,2.0,0,tertiary,17.52,0,77,1,45.0,74.0
2020,1969,57,older,male,de,none,compulsory,16.0,1.0,0,compulsory,9.45,0,31,1,48.4,37.0
2021,1976,50,middle,female,de,none,compulsory,43.0,2.0,1,vet,11.17,2,35,1,24.4,42.0
2022,1961,65,older,male,de,first_gen,compulsory,,2.0,1,compulsory,8.45,1,16,1,39.1,35.0
2023,1963,63,older,female,de,first_gen,tertiary,,5.0,0,compulsory,8.67,2,21,1,15.6,26.0
2024,1961,65,older,female,it,first_gen,upper_sec,61.0,3.0,0,compulsory,9.18,2,56,1,28.7,42.0
2025,1980,46,middle,female,de,second_gen,compulsory,51.0,3.0,1,vet,11.53,2,41,1,19.9,24.0
2026,1979,47,middle,male,de,none,upper_sec,37.0,3.0,1,tertiary,16.67,1,47,1,52.7,65.0
2027,1992,34,younger,female,de,none,upper_sec,33.0,2.0,0,tertiary,17.35,1,58,1,29.6,56.0
2028,1988,38,younger,female,de,none,compulsory,16.0,2.0,1,vet,12.34,1,31,1,32.8,40.0
2029,1978,48,middle,female,de,none,upper_sec,48.0,3.0,1,matura_hv,14.92,2,59,1,27.5,60.0
2030,1980,46,middle,male,de,none,tertiary,69.0,3.0,0,tertiary,17.92,3,77,1,48.6,76.0
2031,1965,61,older,female,fr,second_gen,upper_sec,29.0,5.0,0,tertiary,17.91,3,47,0,,
2032,1968,58,older,male,it,none,tertiary,67.0,5.0,1,vet,11.68,3,59,1,34.9,71.0
2033,1991,35,younger,male,de,second_gen,tertiary,53.0,5.0,0,matura_hv,14.5,2,39,1,29.4,42.0
2034,1987,39,younger,male,de,none,upper_sec,56.0,4.0,1,tertiary,18.38,1,48,1,44.1,68.0
2035,1993,33,younger,male,de,second_gen,compulsory,35.0,3.0,0,matura_hv,14.29,0,49,1,40.4,61.0
2036,1968,58,older,male,de,none,upper_sec,45.0,4.0,0,vet,11.95,2,34,1,40.4,33.0
2037,1972,54,older,male,de,none,upper_sec,43.0,2.0,1,tertiary,16.64,1,52,1,52.7,59.0
2038,1982,44,middle,female,fr,none,tertiary,48.0,4.0,0,matura_hv,14.29,2,59,1,38.6,62.0
2039,1988,38,younger,male,de,second_gen,upper_sec,31.0,1.0,1,vet,11.4,0,44,1,59.1,64.0
2040,1989,37,younger,female,de,second_gen,tertiary,,2.0,1,tertiary,16.94,1,42,1,27.9,44.0
2041,1984,42,middle,male,fr,none,tertiary,57.0,4.0,0,vet,11.93,1,43,0,,
2042,1969,57,older,male,de,second_gen,upper_sec,47.0,4.0,0,vet,12.98,1,49,1,38.1,47.0
2043,1985,41,middle,male,fr,first_gen,compulsory,,1.0,0,compulsory,8.02,1,27,1,39.5,27.0
2044,1984,42,middle,male,it,second_gen,upper_sec,,3.0,1,vet,11.78,2,41,1,41.5,33.0
2045,1965,61,older,female,de,none,compulsory,26.0,1.0,1,compulsory,9.23,1,27,1,32.9,37.0
2046,1969,57,older,male,de,none,upper_sec,57.0,5.0,0,vet,11.47,0,52,1,30.9,53.0
2047,1995,31,younger,male,fr,none,upper_sec,40.0,5.0,1,tertiary,17.13,2,59,1,35.9,77.0
2048,1969,57,older,male,de,second_gen,compulsory,,2.0,1,vet,12.07,1,36,1,49.4,36.0
2049,1988,38,younger,male,it,none,compulsory,16.0,1.0,0,vet,12.19,0,25,1,44.5,31.0
2050,1971,55,older,male,de,second_gen,upper_sec,65.0,3.0,1,vet,11.82,2,40,1,38.0,38.0
